track_id,track_name,track_artist,track_preview,mp3_file,MFCC_Vector
3184c0tjCakg9oaNZYJODD,Entre las de 20,"Bizarrap, Natanael Cano",https://p.scdn.co/mp3-preview/4fb9691fd339359d78bf4c6a9b7b3c46c1d3cf62?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_GodisLove_BeresHammondPopcaan.mp3,"[-33.21517     99.36267     16.382471    25.205997    -2.9646454
  22.636562     1.1157486    0.24238348  -1.1741493    4.7510924
   1.1648457    4.532796     2.365808     3.4926097    3.0066326
   5.5549498   -3.5007465    5.4516745   -1.5772753    1.4435536 ]"
6pTKWN96v1dpEaBMzDYlww,Extrañándote,"Zhamira Zambrano, Jay Wheeler",https://p.scdn.co/mp3-preview/cd80c05937fcb16c139c259b1090edc1021c7188?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_BLACKORWHITE_JakeIsaac.mp3,"[-8.012731  94.85523   -8.412038   5.3873844  5.8510294 11.04962
  4.1534777  8.712244  -2.7556756 11.006863   2.6608605  4.0778985
  2.7937477  3.6324449  1.1126108  2.0898466 -1.8003021  5.444968
 -1.3512126  7.4898973]"
5KZ4EBaAXUEp6dyE6l00Ok,BB ;(,"SAIKO, Came Beats",https://p.scdn.co/mp3-preview/9ce5f5cae67729a0746b45ac70cda8e29983a0c9?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_SalirIleso_DonTetto.mp3,"[20.012081   58.53902    -3.9559002  24.39036    15.829664    6.3094096
  3.0263822  14.125537    1.9443758   8.071466   -0.19719486  6.141967
  0.18734665  3.5869033  -3.4499023   2.6081307  -5.456504    0.7820598
 -2.0172734   1.4972109 ]"
33VIvWmmCUgix6Htm1WdOJ,FARDOS,"JC Reyes, De La Ghetto",https://p.scdn.co/mp3-preview/7975edbacf24b69fd99bb5ad29a57d304f879e17?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Beso_CNCO.mp3,"[-32.250305    67.07228      8.992578    26.266361     1.2464988
   7.18315     -1.4197481    4.3335786   -7.451146     8.988601
  -2.5467477   -1.4279773   -0.9595183    4.5436635   -3.9519725
   0.3128418   -3.1404576    3.389611    -2.8161588   -0.47682476]"
68eRrgeRSCw571y4E2cr0F,El Voldemor,Juan Duque,https://p.scdn.co/mp3-preview/7e925fa632b4c66b9c4a7c7bdb4817b8e53eb95c?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_PerfectDay_Hoku.mp3,"[-6.8973106e+01  6.2569244e+01 -7.5655303e+00  2.6681662e+01
  1.5854973e+00  2.8000193e+00  6.9916379e-01  1.0986082e+01
  1.6329724e+00  9.1732607e+00 -3.3085563e+00  2.8545086e+00
  3.3263832e-02  1.2146184e+00 -1.5826712e+00  3.0586100e+00
  1.1938887e+00  2.8930137e+00  1.2675908e+00  9.3479329e-01]"
4aEOz6ZpXh3wF4FOdJHOPV,Escápate Conmigo - Remix,"Wolfine, Ñejo",https://p.scdn.co/mp3-preview/f623b350bc4e76d7941f92e0fdf7f126327ae32b?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_119_NCTDREAM.mp3,"[30.021313  74.44341   -1.081043  11.487933   7.496686  15.097547
  3.6534882  6.1460657  2.049954  12.675573   3.4535515  2.026107
 -0.5570345  4.5912905 -1.6885068  1.8976505 -1.4512589  5.499035
 -0.7579366  3.9790235]"
2btNsI4OvcVl7SAHQQDHFB,Mirame,"Blessd, Ovy On The Drums",https://p.scdn.co/mp3-preview/cf9cff03daa5212aa20048d2436e4341e14e1a1a?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Expectations_AnneMarieMINNIEGIDLE.mp3,"[-17.938524    60.70008      6.3372817   20.670792     2.3998177
  -0.54524577   6.716292     2.0865574    0.5927367   -0.6418247
  -8.891426     1.9910473   -3.326294     0.8646442   -4.291318
  -0.26475525  -2.7276704   -3.8913302   -2.3531604   -3.0194101 ]"
7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,"Bad Bunny, Feid",https://p.scdn.co/mp3-preview/56ebd640e918ff135fed691da3c5697568e60a77?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_ZubiZubiZubi_Raja.mp3,"[15.5581455  73.07812    -9.124842   30.864557   -1.5865115  11.571906
 -2.5951807   2.6266284  -0.12345147  2.6483119  -7.331946   -1.401158
 -9.137688   -4.019965   -5.1739674   2.191033   -2.7471778   2.7257557
 -1.4750601   1.7421257 ]"
4PA1wK0leCjmRZlP5dQ8Lv,El Cielo,"Sky Rompiendo, Feid, Myke Towers",https://p.scdn.co/mp3-preview/6ecfde4a8f2fee1ead220cd9e6926d605470009e?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_LasCaraqueñas_Guaco.mp3,"[-127.92073      87.96903      10.997342     32.886627     11.207893
    8.976543     -6.733773     12.578955      0.35157567   11.604688
    1.9066814     5.878709      1.0208862     5.245411     -0.54207766
    3.5891457    -2.032629     -6.711112     -5.275065      2.556543  ]"
2kz1YOhJiNubjigR1gB1VX,DILUVIO,Rauw Alejandro,https://p.scdn.co/mp3-preview/740dfd7578fe9e226de6757a878cca37f4954ff0?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Ingobernable_CTanganaGipsyKingsNicolásReyesToninoBaliardo.mp3,"[-13.036161   101.16021      5.582467    24.569529     8.427371
  11.428963    -0.9378239   10.478452     0.18608084   4.179409
   0.76970714   4.0098705   -4.2102365    3.546557     1.5459203
   2.8611798   -2.2142982    6.1355047   -1.9142797    0.7217485 ]"
1AZbs0L3SkXe625DKp37KQ,Julietota,LATIN MAFIA,https://p.scdn.co/mp3-preview/f3444f515a1cd90d4a6491b07ef0e056f4959e84?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_LaCosa_IsabelGarcés.mp3,"[-1.4160513e+02  1.3943874e+02  1.8883753e+01  2.1674931e+01
  1.1015485e+01 -1.8545774e+00  7.9953451e+00 -7.7397017e+00
  7.8274012e+00 -6.0959549e+00 -6.2325134e+00 -3.9375787e+00
 -6.0443621e+00  4.6273675e+00 -3.9354355e+00  4.4271522e+00
  1.3165025e-01  1.5067367e-01 -2.3300078e+00 -2.7164910e+00]"
6J3kt4eAqRffh5lBuHJJSO,DE CAROLINA,"Rauw Alejandro, Playero",https://p.scdn.co/mp3-preview/734322a3934812c354adc2c982da7ded8ae130f4?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Luces_BialHclapValzzi.mp3,"[-70.70314     77.321045     1.988651    19.707666     8.461217
  16.540813    -0.08633614  10.411612     2.8984811    4.0044537
  -2.9459116    3.2342124   -4.0560827    3.3582337    0.7560363
   5.1789355   -3.340051     4.727755     2.6975694    6.307083  ]"
46YjJXVXWHlQ21odKktg5e,MOJABI GHOST,"Tainy, Bad Bunny",https://p.scdn.co/mp3-preview/a6d8180d52b759c3e3db9aa78e841ffc06e26c17?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_AsíSoy_SantaFeKlan.mp3,"[-81.52144     84.14159     11.121368    25.268768    -3.405278
  15.646215   -10.153798    12.26136     -2.5408723    8.993582
   3.4931731    8.726087    -1.1767809   12.687956    -2.2499137
   1.8920479   -2.4785619    4.120725    -0.43319184   9.48405   ]"
2SOvWt6igzXViIjIiWNWEP,BABY HELLO,"Rauw Alejandro, Bizarrap",https://p.scdn.co/mp3-preview/8a9ca6c81e6e6ad48758f02017456405fd7a476d?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_ObamaRuntzfeatWizzHavinn_BossManDlowWizzHavinn.mp3,"[-21.31773    85.58883    11.001713   21.273062   17.013226   14.571034
  -2.6477783  18.229681    1.2287937   6.8845735   5.8946652   6.915694
   3.8669753   7.658853    2.6917999   9.723005   -2.195804    4.747871
  -1.591748    3.6089692]"
2kvpHbQHp9QmcG9WhyLwco,Daytona,Cris Mj,https://p.scdn.co/mp3-preview/3ef2edb5fd1a6a96ef38bae2423863e4a19f1b42?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_UpperSideDreamin_ENHYPEN.mp3,"[ 2.533116  41.604717  -6.8339143 16.779577   4.009425   3.7838078
 -9.775046   5.5384207 -7.3100004  4.972286  -7.964985  -6.757235
 -8.557333  -4.3965683 -7.9167953 -4.570359  -6.681543  -2.34708
 -6.1200256 -1.2673733]"
6hwGwCfCwHoSJQw7AYPEQu,ANDO,"Jere Klein, Gittobeatz",https://p.scdn.co/mp3-preview/c4e83eae6b7d7fec74aab0b07fcf9c6b7fe293d1?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Encore_AgustD.mp3,"[  8.983903   85.86729   -26.632526   21.401949   -6.960309   11.701075
   4.146959   13.721021    1.4126806   7.8856797  -6.76642     7.272933
  -4.4574323   2.7869174  -7.3748865   1.1003889  -5.174807   -0.9347849
  -3.8454506   2.3123195]"
3OB01aM0Nf7tWds1TLEL3j,Dembow y Reggaeton,"El Alfa, Yandel, Myke Towers",https://p.scdn.co/mp3-preview/763e4c684fec9d586e403f1e45df9cbbfefa1af8?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_HarinadeMaizCriolla_AfroCubanSocialClubDeboson.mp3,"[-87.42655     84.148186    20.241537    26.897137    11.155649
  24.881977     4.2375116    7.051708    -3.098761     3.2708938
  -0.67821896   6.441228     0.34667745  -0.5416028   -4.474936
  -3.4915993  -10.687178    -4.783502    -2.197356     3.7758079 ]"
1smRP4zRit7A6ZDQXkFJWC,Le Gustan lo' Flaites,"El Joan, Celso El Potente",https://p.scdn.co/mp3-preview/c0acc0177f58f6d5789b82f4b416688535e7c532?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_UnaVidaPasada_CamiloCarinLeon.mp3,"[-41.44407     96.5645      12.8113985   17.028137     1.5924056
   5.6240172   -4.6034293    2.9402359   -3.7454956    4.813592
  -5.353383    -0.5815685   -6.3270364   -1.0356352   -5.5771832
  -0.64538866  -1.8459384   -0.9946337   -5.869605    -0.8654181 ]"
0rBVM75Fqi5U6rCm2m5iTK,LOVEO,Daddy Yankee,https://p.scdn.co/mp3-preview/7ab504adf551a3ad7ff2d12839c1dee0b30aba5b?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_ATTENTION_XXXTENTACION.mp3,"[-99.28773     99.7464       9.23559     31.037369     2.0117106
   5.7822323    2.6690533    7.461627    -6.6734886   16.446033
   0.97299445   3.075334     0.37010425   6.0802627   -2.065997
   7.659906     3.8658824    7.889582     2.506195     0.16779108]"
22jhscHs2DoVqKG5vKJytQ,Que Se Cuide,"Luis R Conriquez, Joel De La P, Chimbala",https://p.scdn.co/mp3-preview/811697817a4062fc4dafc964cd1edd794b157f14?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Dulceamor_JorgeAnibalMendozaTeresaGonzálesFeldmannPabloCarcamo.mp3,"[-37.829014    79.176285     7.136576    32.013405    -5.340181
   1.0784365   -6.148387    -4.012202    -6.16428     -1.6940386
  -4.91634      1.2206024  -11.581671    -2.9161093   -7.88096
  -5.2925577   -6.254902     0.96051246  -3.720918     2.5223966 ]"
1jtlQznvROmiq3b3gulGzE,Escándalo,Ñengo Flow,https://p.scdn.co/mp3-preview/e665fea5861e40030c2fb78e0f0daa0e45ed279e?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_SunlightfeatYearsYearsRadioEdit_TheMagicianOllyAlexanderYearsYears.mp3,"[-25.510408    82.899345    -3.1122308   11.246821     8.715513
  -6.411535    -6.6024413    9.871364     0.9337121    8.051162
  -3.6401038    5.4295554   -0.21095853   6.863623     4.8084607
   3.0223541   -1.0651373    7.8058724   -1.9681324    3.4536643 ]"
7chTH3GBjjAyagf0SPCZDL,SI SABE FERXXO,"Blessd, Feid",https://p.scdn.co/mp3-preview/e9147c41eca750caae9b702042e29f6697478f75?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_SolounSegundo_Bacilos.mp3,"[-4.8705132e+01  9.8180832e+01  1.9339931e+01  1.8981222e+01
  7.4791460e+00  1.4067749e+01  3.0150082e+00  7.5120440e+00
 -5.7990317e+00  4.5362883e+00 -4.2172465e+00 -4.2912740e-01
 -1.9798397e+00 -2.1606114e+00 -4.2439837e+00  6.5626904e-02
 -5.1792326e+00  1.7165943e+00 -8.4995213e+00 -5.4089063e-01]"
7iUtQNMRB8ZkKC4AmEuCJC,LA FALDA,Myke Towers,https://p.scdn.co/mp3-preview/e198a3f9d177f1981f2952cfbda81560560e6a68?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Pronto_DannyOcean.mp3,"[-7.7428236  75.97199    -0.914389    5.890156   -0.08047314 13.231955
 -4.533782    4.4697084   3.420213    4.9649963   1.7220466   8.794699
 -1.5211501   2.9263732  -1.2235501   2.4680436  -3.326728    4.079535
 -3.1033134   2.0356865 ]"
0QoaFLmBJyuVuzOIGy6iCS,LA RANGER (feat. Myke Towers),"The Academy: Segunda Misión, Sech, Justin Quiles, Lenny Tavárez, Dalex, Dímelo Flow, Myke Towers",https://p.scdn.co/mp3-preview/de3bda1ccbe7d10b8a4ffbef16efa195641903c6?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_TuRecuerdo_CorazonSerrano.mp3,"[-4.0221268e+01  8.2835655e+01  7.4889898e+00  3.0674353e+01
  3.6886699e+00  1.2340436e+00  8.6849842e+00  7.6414430e-01
  3.5742393e+00  4.9059038e+00 -4.3773918e+00  1.9789944e+00
 -2.2252147e+00 -7.0950508e-02 -1.4809171e+00  1.6246647e+00
 -1.0494914e+00  1.6757183e+00 -2.1225755e+00  3.7249856e+00]"
7xjFEvchFCiAmuseCBModI,Bastardo (feat. Ñengo Flow & Jere Klein),"Pablo Chill-E, Ñengo Flow, Jere Klein",https://p.scdn.co/mp3-preview/78b496d4ed1b31cdff4bedf7ee3ecbd17cb560cf?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_345_RelsB.mp3,"[-135.59456      95.1609       22.61076      23.667654      4.6281157
   14.573181      0.14893636    2.8621764     0.2616571     2.6534317
    6.756045      8.703612     -4.8285        4.7906256    -0.690724
    4.980094      2.205212      3.73916      -2.7404113     1.5168219 ]"
43PiEypaceH339CSNiggyj,BBY BOO - REMIX,"iZaak, Jhayco, Anuel AA",https://p.scdn.co/mp3-preview/ea43faebdf6df757cd32c123133c94f97fa86df3?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Entertainer_ZAYN.mp3,"[-53.37107    81.87428    30.49676    18.290012   10.060367   10.565524
   1.3507396   1.3254378  -3.0324128   3.0749145  -1.7883284  -0.8488162
  -5.72069    -1.7906252  -4.006612   -1.2988323  -1.9238598   1.9889046
  -3.0138378   3.841333 ]"
7irTyPzSyqSbeUXbYsTR5j,LATTE (feat. Maria Becerra),"The Academy: Segunda Misión, Dalex, Lenny Tavárez, Sech, Justin Quiles, Dímelo Flow, Maria Becerra",https://p.scdn.co/mp3-preview/a514fa27abdba7ed1b57bbb5e2f431aa657d1b10?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Groin_RM.mp3,"[-32.58715     68.868286     6.0422907   21.983383    -0.26807958
   6.8319077   -7.2081556    1.5319221    0.73991007   0.4983545
   1.61898      5.617315    -1.3893325    2.465875    -6.026852
  -1.4358689   -5.002187     0.17737994  -6.3432417   -5.726862  ]"
3dyo3TI5QpPi1mkgEBB9oK,La Misión,"Piso 21, Wisin",https://p.scdn.co/mp3-preview/79b2a0988af43666b01bae47e8dcdfba97ba9ba1?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_TuChacal_SMILEBEATSValentinoGRMJEYSON.mp3,"[-61.291096    87.14894      3.3967743    9.524789    -9.024758
   5.1247683   -2.7808297   -3.2636344   -8.731069     1.4892036
  -4.149323     3.6234772   -3.823274     1.7117507    0.80218774
   0.09292803  -3.6663985    4.299924    -2.1336813    2.5491283 ]"
3gmtblJALwQcketcpUjK5e,ENVIGADO,"Ryan Castro, Blessd, Zion",https://p.scdn.co/mp3-preview/1b20d7ecd0a05b474b1aac191d7dfcb2afbf6157?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_DoubleLifeFromDespicableMe4_PharrellWilliams.mp3,"[-4.5527267  99.08028     5.3608274  18.792553   14.392054   12.43615
 -2.3701246  10.657066   -2.36723     9.027258   -2.2463975   3.9157357
 -4.466437    2.7478466  -1.0228688   3.3800118  -2.6448681   0.50915366
 -5.1797495  -0.45856136]"
0QRHOAeU8JRaVVn3UoZBih,REINA,"Mora, SAIKO",https://p.scdn.co/mp3-preview/0e55a558101e9a74ccd1b6bb46fa9277a64edb2e?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_BailaEstaCumbia_ÁngelaAguilar.mp3,"[-20.161068    59.72992    -13.170474     5.6096587   -2.903069
  -1.4615837   -0.8636259    1.8498027    1.1659191    1.4105198
  -4.6056952   -0.22049312  -4.738201     1.5998893   -3.2985764
   3.4188666    1.4503295    5.958983     4.7180977    9.255437  ]"
3vKYvbzB7801a5qd47pxkm,APA,"Mora, Quevedo",https://p.scdn.co/mp3-preview/4be4da1b2f85a2c58bc1ec1a3af3488cd19342e3?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_TONIGHTBadBoysRideOrDiefeatBeckyG_BlackEyedPeasElAlfaBeckyG.mp3,"[-5.3796001e+01  9.8034447e+01 -3.6771398e+00  1.2239798e+01
  8.6113071e-01  1.5068701e+01  6.8993883e+00  5.1340032e+00
  3.9202728e+00  1.2135530e+01  4.5568762e+00  5.1860666e+00
  2.7751377e+00  1.4988928e-01 -3.5235043e+00  3.6410332e-02
 -2.3679130e+00  1.0907707e+00  3.6237830e-01  8.4339924e+00]"
3j5zNcb0aSk7dx3W3mAKzw,Pa Ti Estoy,"Ozuna, Anuel AA, Chris Jedi",https://p.scdn.co/mp3-preview/f3ea4e07b2edfbf3f3b3eaa6083c766f0b8ecf53?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_WhoMadeWho_ACDC.mp3,"[ 2.1256855e+01  7.0836670e+01 -2.7069485e+01  4.3651134e+01
  9.3678045e+00  1.0709691e+01 -3.1852679e+00  8.8518190e+00
 -6.9331803e+00  5.8619385e+00  1.8734599e-02  1.7362022e+00
 -5.6197701e+00  1.8838726e+00 -6.9426107e-01 -1.0118084e+00
 -4.9985609e+00  1.5931616e+00  4.0086621e-01 -2.8210616e+00]"
5ak67nfN54lbm0ophfLj2t,Un Rodeoooo,Rels B,https://p.scdn.co/mp3-preview/1840930b4fa7ccc31f2f0d7d6079d137fb8c4bee?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_SacredTrust_OneTrueVoice.mp3,"[-17.967886    66.982574    14.232965    19.849913    -0.38616863
   3.2107575   -4.8456583    7.469976    -5.9298944    3.7757506
  -3.9135964    4.7507153   -3.1184936   -0.1697239    0.31801993
   0.7596673   -5.438259     1.9006113   -3.9428895    1.5872123 ]"
1kqH58eGh2ZTOHwqBIB2tM,Una Foto Remix (feat. Emilia),"Mesita, Nicki Nicole, Tiago PZK, Emilia",https://p.scdn.co/mp3-preview/5d3694f1e27ed860f2d1965857aedfa03b5d2dab?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_FeelGoodInc_Gorillaz.mp3,"[-41.573265    75.39321    -18.974972    24.980824     6.0035934
   5.877596    -5.8761926    6.4302764   -0.79451454   4.399144
  -2.0340817    1.9497172   -1.8573307    1.254997    -2.7562199
   1.6374668   -3.6519425    0.97014034  -4.033569     1.9275001 ]"
1S2WWT5jW9J3MauQ7r7qN4,Lollipop - Remix,"Darell, Ozuna, Maluma",https://p.scdn.co/mp3-preview/2e59cb4e7643808c45905f10027a45c1dec7f15b?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Gorgeous_TeeGrizzleySkillaBaby.mp3,"[-79.429184   75.041725    5.174408   10.376543   28.989014    3.085062
   3.9053288  13.6733885  -6.969793   14.855036   -4.832755   10.832936
   4.148363    2.769876    6.538545    7.289134   -2.7417145   9.587004
  -1.882528    7.358547 ]"
16flcJEZHzqoSRv7Ku5gjJ,Maquillaje,"Renn, Yexel",https://p.scdn.co/mp3-preview/bb09ab90805c8019ef6bf2849918e7729193daf6?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_FlyChill_Cráneo.mp3,"[-158.05794    117.44259     19.843708    17.852808     9.041586
    1.6839123    9.974169     6.700035   -11.135641    11.218832
    1.6131232    3.2793648    2.0580695   -3.8977706   -5.5914216
    0.5503932   -7.6525984   -4.0641394   -6.0224295    1.7734108]"
7sPqCI54XxKNaOoGooaeCp,PARTIDO EN DOS,La Única Tropical,https://p.scdn.co/mp3-preview/a226f181b9f08eb1c1afc6df95a6e76765ec367c?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_ReallyLikeU_StalkAshleySkillibeng.mp3,"[-82.62246    84.714005   40.77247    10.297971    4.3182974   3.5598705
  -9.919096    0.6467577  -7.103418   -0.4672675  -5.220092    2.051691
  -3.3434677  -1.3172264  -0.7883539   2.561116   -3.2712815   0.5924446
  -4.9635377  -1.8728981]"
4wS0TnQzVkY9ML1BPKpOk1,Piel,"Tiago PZK, Ke Personajes",https://p.scdn.co/mp3-preview/3ddb455f6f0ee44f99649ca5aeb6131c07a542b4?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_MeEnamore_AgrupaciónMarilyn.mp3,"[-47.91766     64.3771      10.998812    19.911152    -0.32303214
   3.6970272   -1.9019836    6.345426     0.28752103  11.711166
  -0.9777771    1.3168585   -4.074662    -0.4759671   -4.4223084
  -1.0255774   -2.6642668    1.8260857   -7.288147    -1.469397  ]"
3GD6eImRvT0zgr8cQnokUq,"BESAME (feat. Tiago PZK, Khea & Neo Pistea) - Remix","Bhavi, Seven Kayne, Milo j, Tiago PZK, KHEA, Neo Pistea",https://p.scdn.co/mp3-preview/841b5070fa594d20e8682a054be8bd5a3f2c0626?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_Matemáticas_Dalex.mp3,"[-7.4293823e+01  7.9384979e+01  1.6704765e+01  2.3155819e+01
  5.1587443e+00  8.8915682e+00 -7.2550613e-01 -5.3455889e-01
 -6.7676687e+00  1.4240730e+01 -1.3692528e+00  4.1036032e-02
 -8.4446776e-01  3.2369721e+00 -5.3818789e+00  6.5164366e+00
 -1.0747440e+01 -3.9200616e+00 -1.0744454e+00 -1.3253114e+00]"
7y91nQBMhyeHWTn9wVvhKl,Una Vida Pasada,"Camilo, Carin Leon",https://p.scdn.co/mp3-preview/34835b17b19712cd07452fab1d290b78c1bdf976?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_FLAMENCO_Beyoncé.mp3,"[-1.57481079e+02  1.01896835e+02  9.07047081e+00  2.74101067e+01
  2.38820362e+01  2.37321854e+00  2.01369514e+01  6.46564513e-02
  1.39351487e+00  2.88625479e+00 -6.44419765e+00  1.33118951e+00
 -3.47275853e+00 -5.14102983e+00  2.75476766e+00 -6.33241034e+00
 -1.27600360e+00  2.65891373e-01 -5.68119764e+00 -2.95557588e-01]"
4dLLdfiniBhDP9dlJQIOi4,"Perdonarte, ¿Para Qué?","Los Ángeles Azules, Emilia",https://p.scdn.co/mp3-preview/05adc065b8b74e79d602eed843bcd90fdd2a270c?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_YoureHiredfeatAyraStarr_NEIKEDAyraStarr.mp3,"[-40.150833    77.375046    -6.650714     8.017124    -5.781364
   5.7205834   -4.936686     5.307692    -8.44309      6.7898407
 -11.061623    -6.187787    -6.7199564   -3.1567447  -10.393076
  -2.3314373   -8.249972     3.070646    -4.514015     0.19511184]"
6DUdDIRgLqCGq1DwkNWQTN,Borro Cassette,Maluma,https://p.scdn.co/mp3-preview/e39800189ab118cb37bd21c0d3e37b7638a6108d?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_IWantedSummerWithYou_Couch.mp3,"[-52.874687    91.82564     14.274707    31.243748    12.44431
  10.888655     5.4401083    0.30435947  -2.6754322    5.1880045
  -4.3179464    2.7935276   -6.3799853   -1.2704655   -7.9454565
   3.6355903   -5.2797213    0.54883516  -3.859834     3.7435176 ]"
27ze5t5tIDPlVits0KRbxT,El Perdedor,Aventura,https://p.scdn.co/mp3-preview/b72ef7d835fe4d6ecc70a921f6a5c415ab8922d6?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_BonBon_Pitbull.mp3,"[-53.545826    58.176247    13.302206    30.10609     10.963589
   7.0123277    0.07876263   7.7364016    0.3090136    1.7371264
  -2.6089158    5.4851785   -0.9343775    0.90431464  -1.6974558
   7.039921    -1.3374727    3.851415    -1.461531     2.043359  ]"
35ttE4t8lQZA2vuCYDg4G7,M.A.I,Milo j,https://p.scdn.co/mp3-preview/6b3731e90c2a5be79a223174e3781b93af906259?cid=42af1dc139184fc09475bdf54c5029cf,downloaded_audio\_DrivefeatDelilahMontaguEdit_BlackCoffeeDavidGuettaDelilahMontagu.mp3,"[-7.1548668e+01  9.4963768e+01  2.7919092e+01  2.3884007e+01
  2.0713390e+01  1.4898580e+01  1.9733915e+00  1.2082548e+01
 -1.5357438e-01  1.0734044e+01 -5.4849958e+00  7.9692965e+00
 -2.9052987e+00  9.1203365e+00 -4.6583023e+00  3.2637894e+00
  2.5077345e+00 -7.8654267e-02  2.6449561e+00 -7.5593686e-01]"
